antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'oldpeak_Low'}),"frozenset({'target_1', 'exercise_induced_angina_No', 'vessels_colored_by_flourosopy_Zero', 'fasting_blood_sugar_Lower than 120 mg/ml', 'thalassemia_Fixed Defect'})",0.8263414634146341,0.2497560975609756,0.24390243902439024,0.29515938606847697,1.1817905106257378,1.0,0.037518619869125525,1.0644163908975772,0.8857977528089888,0.2930832356389214,0.060518037347449795,0.6358609430342385
frozenset({'oldpeak_Low'}),"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.3229268292682927,0.3151219512195122,0.3813459268004723,1.1809050603337887,1.0,0.048274122546103526,1.09442934276671,0.8821442237450865,0.3777777777777778,0.08628180831481859,0.678588371255221
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.3229268292682927,0.8263414634146341,0.3151219512195122,0.9758308157099698,1.1809050603337887,1.0,0.048274122546103526,7.185121951219508,0.2262560112775583,0.3777777777777778,0.8608235174310057,0.678588371255221
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",frozenset({'exercise_induced_angina_No'}),0.2702439024390244,0.6634146341463415,0.21170731707317073,0.7833935018050541,1.1808504990443829,1.0,0.03242355740630573,1.5539024390243894,0.2098684048399416,0.2932432432432432,0.35645895463820404,0.5512555744319387
frozenset({'exercise_induced_angina_No'}),"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",0.6634146341463415,0.2702439024390244,0.21170731707317073,0.3191176470588235,1.1808504990443829,1.0,0.03242355740630573,1.0717800136964653,0.4550190342616705,0.2932432432432432,0.0669727115445108,0.5512555744319387
frozenset({'exercise_induced_angina_No'}),"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero'})",0.6634146341463415,0.4995121951219512,0.39121951219512197,0.5897058823529412,1.180563534007353,1.0,0.059835812016656775,1.219826907946499,0.45440745961184015,0.5069532237673829,0.18021155830753358,0.6864545036764707
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'exercise_induced_angina_No'}),0.4995121951219512,0.6634146341463415,0.39121951219512197,0.783203125,1.1805635340073528,1.0,0.059835812016656775,1.5525379037574158,0.30559565997287497,0.5069532237673829,0.35589334239130427,0.6864545036764707
"frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'target_1'})",frozenset({'oldpeak_Low'}),0.3541463414634146,0.8263414634146341,0.34536585365853656,0.9752066115702479,1.1801496775200757,1.0,0.0527200475907198,7.004227642276416,0.2363536279379384,0.41355140186915884,0.8572290834803602,0.6965761511216056
frozenset({'oldpeak_Low'}),"frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'target_1'})",0.8263414634146341,0.3541463414634146,0.34536585365853656,0.4179456906729634,1.1801496775200757,1.0,0.0527200475907198,1.1096106466135656,0.8790230432298606,0.41355140186915884,0.0987829802715823,0.6965761511216056
frozenset({'oldpeak_Low'}),"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml', 'thalassemia_Fixed Defect'})",0.8263414634146341,0.35317073170731705,0.344390243902439,0.4167650531286895,1.1800667940798528,1.0,0.052550624628197484,1.1090372272143774,0.8786803323041661,0.41238317757009346,0.09831701275551546,0.6959515873378255
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml', 'thalassemia_Fixed Defect'})",frozenset({'oldpeak_Low'}),0.35317073170731705,0.8263414634146341,0.344390243902439,0.9751381215469613,1.1800667940798528,1.0,0.052550624628197484,6.9849322493224975,0.23590512692329052,0.41238317757009346,0.8568346886833448,0.6959515873378255
"frozenset({'rest_ecg_ST-T wave abnormality', 'target_1', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.23512195121951218,0.8263414634146341,0.22926829268292684,0.9751037344398341,1.1800251804023967,1.0,0.03497727543129092,6.975284552845555,0.19945722970039093,0.27549824150058616,0.8566366730383707,0.6262767786721013
frozenset({'oldpeak_Low'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'target_1', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.23512195121951218,0.22926829268292684,0.27744982290436837,1.1800251804023967,1.0,0.03497727543129092,1.0585812211063288,0.8785082476691373,0.27549824150058616,0.05533937305736938,0.6262767786721013
frozenset({'slope_Downsloping'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4575609756097561,0.44097560975609756,0.23804878048780487,0.5202558635394456,1.1797837613449818,1.0,0.03627555026769777,1.1652552845528457,0.2809293548767541,0.36041358936484486,0.14181895310284776,0.5300394361945016
"frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'slope_Downsloping'}),0.44097560975609756,0.4575609756097561,0.23804878048780487,0.5398230088495575,1.1797837613449815,1.0,0.03627555026769777,1.1787617260787993,0.2725946270706375,0.36041358936484486,0.1516521296237345,0.5300394361945016
frozenset({'oldpeak_Low'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'target_1'})",0.8263414634146341,0.23317073170731709,0.22731707317073171,0.2750885478158206,1.1797730607163854,1.0,0.03463842950624629,1.0578247398109162,0.8774654000096446,0.27315357561547476,0.05466381871655992,0.6249919726526801
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'target_1'})",frozenset({'oldpeak_Low'}),0.23317073170731709,0.8263414634146341,0.22731707317073171,0.9748953974895397,1.1797730607163852,1.0,0.03463842950624629,6.9173983739837235,0.19871353842457606,0.27315357561547476,0.8554369799257201,0.6249919726526801
frozenset({'sex_Male'}),"frozenset({'chest_pain_type_Typical angina', 'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.6956097560975609,0.304390243902439,0.2497560975609756,0.35904628330995797,1.1795591038227786,1.0,0.03801927424152293,1.0852729892725623,0.5001001602564106,0.3328998699609883,0.0785728476756058,0.5897795519113892
"frozenset({'chest_pain_type_Typical angina', 'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'sex_Male'}),0.304390243902439,0.6956097560975609,0.2497560975609756,0.8205128205128205,1.1795591038227784,1.0,0.03801927424152293,1.6958885017421603,0.2188376577840114,0.3328998699609883,0.4103385930309007,0.5897795519113892
"frozenset({'rest_ecg_ST-T wave abnormality', 'target_1', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'oldpeak_Low'}),0.2302439024390244,0.8263414634146341,0.22439024390243903,0.9745762711864406,1.179386868909211,1.0,0.03413016061867935,6.830569105691047,0.19759739901912157,0.2696365767878077,0.8535993144163014,0.6230614531847197
frozenset({'oldpeak_Low'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'target_1', 'vessels_colored_by_flourosopy_Zero'})",0.8263414634146341,0.2302439024390244,0.22439024390243903,0.2715466351829988,1.1793868689092109,1.0,0.03413016061867935,1.056699213345456,0.8758671226184657,0.2696365767878077,0.05365690882455485,0.6230614531847197
frozenset({'oldpeak_Low'}),frozenset({'slope_Downsloping'}),0.8263414634146341,0.4575609756097561,0.4458536585365854,0.539551357733176,1.1791900675405231,1.0,0.06775205234979181,1.1780662914321454,0.8750522459616946,0.5320139697322468,0.1511513339505492,0.7569825018943066
frozenset({'slope_Downsloping'}),frozenset({'oldpeak_Low'}),0.4575609756097561,0.8263414634146341,0.4458536585365854,0.9744136460554371,1.1791900675405231,1.0,0.06775205234979181,6.7871544715447225,0.2801426255057224,0.5320139697322468,0.852662849476534,0.7569825018943066
"frozenset({'oldpeak_Low', 'slope_Downsloping', 'sex_Male'})",frozenset({'exercise_induced_angina_No'}),0.304390243902439,0.6634146341463415,0.23804878048780487,0.782051282051282,1.1788273001508296,1.0,0.03611183819155264,1.5443328550932567,0.2180810705170947,0.3262032085561497,0.3524712002972872,0.5704374057315234
frozenset({'exercise_induced_angina_No'}),"frozenset({'oldpeak_Low', 'slope_Downsloping', 'sex_Male'})",0.6634146341463415,0.304390243902439,0.23804878048780487,0.35882352941176465,1.1788273001508294,1.0,0.03611183819155264,1.0848959498769297,0.45070087906866235,0.3262032085561497,0.0782526194208398,0.5704374057315234
"frozenset({'thalassemia_Fixed Defect', 'rest_ecg_ST-T wave abnormality', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.21560975609756097,0.8263414634146341,0.2097560975609756,0.9728506787330317,1.1772986371916854,1.0,0.03158881618084475,6.396422764227641,0.19199352076825182,0.2520515826494724,0.843662616299761,0.6133438753759609
frozenset({'oldpeak_Low'}),"frozenset({'thalassemia_Fixed Defect', 'rest_ecg_ST-T wave abnormality', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.21560975609756097,0.2097560975609756,0.2538370720188902,1.1772986371916854,1.0,0.03158881618084475,1.0512318616857057,0.8672066893127778,0.2520515826494724,0.04873507315841104,0.6133438753759609
"frozenset({'thalassemia_Fixed Defect', 'rest_ecg_ST-T wave abnormality', 'exercise_induced_angina_No', 'target_1'})",frozenset({'oldpeak_Low'}),0.2146341463414634,0.8263414634146341,0.20878048780487804,0.9727272727272727,1.1771492969840076,1.0,0.03141939321832243,6.367479674796734,0.19161780925291697,0.2508792497069167,0.842951991828396,0.6126918536009445
frozenset({'oldpeak_Low'}),"frozenset({'thalassemia_Fixed Defect', 'rest_ecg_ST-T wave abnormality', 'exercise_induced_angina_No', 'target_1'})",0.8263414634146341,0.2146341463414634,0.20878048780487804,0.2526564344746163,1.1771492969840076,1.0,0.03141939321832243,1.05087658459523,0.866586159823585,0.2508792497069167,0.04841347246767911,0.6126918536009445
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'slope_Downsloping', 'sex_Male'})",0.7053658536585365,0.31609756097560976,0.2624390243902439,0.37206085753803597,1.1770443795570582,1.0,0.03947459845330162,1.089122166111529,0.5105123218198381,0.3457583547557841,0.08182935659983862,0.6011538855591414
"frozenset({'slope_Downsloping', 'sex_Male'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.31609756097560976,0.7053658536585365,0.2624390243902439,0.8302469135802469,1.1770443795570582,1.0,0.03947459845330162,1.7356629711751668,0.21993540825904584,0.3457583547557841,0.4238512795356064,0.6011538855591414
"frozenset({'target_1', 'chest_pain_type_Non-anginal pain'})",frozenset({'oldpeak_Low'}),0.21365853658536585,0.8263414634146341,0.20780487804878048,0.9726027397260274,1.1769985929388171,1.0,0.03124997025580012,6.338536585365856,0.19124174326355153,0.24970691676436105,0.8422348776358319,0.6120392683281849
frozenset({'oldpeak_Low'}),"frozenset({'target_1', 'chest_pain_type_Non-anginal pain'})",0.8263414634146341,0.21365853658536585,0.20780487804878048,0.2514757969303424,1.1769985929388171,1.0,0.03124997025580012,1.0505224282526737,0.8659598037664185,0.24970691676436105,0.048092669793549564,0.6120392683281849
frozenset({'target_1'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5131707317073171,0.44097560975609756,0.26634146341463416,0.5190114068441065,1.1769617079982504,1.0,0.040045687091017246,1.162240431890485,0.30884479581874363,0.38723404255319155,0.13959283074207535,0.5614968538645311
"frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'target_1'}),0.44097560975609756,0.5131707317073171,0.26634146341463416,0.6039823008849557,1.1769617079982502,1.0,0.040045687091017246,1.2293118953535904,0.268959080477405,0.38723404255319155,0.18653679039494916,0.5614968538645311
"frozenset({'target_1', 'exercise_induced_angina_No', 'slope_Downsloping'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.2926829268292683,0.7053658536585365,0.24292682926829268,0.8300000000000001,1.176694329183956,1.0,0.03647828673408687,1.7331420373027269,0.21229746572496896,0.32170542635658916,0.4230132450331129,0.5871991701244814
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'target_1', 'exercise_induced_angina_No', 'slope_Downsloping'})",0.7053658536585365,0.2926829268292683,0.24292682926829268,0.34439834024896265,1.1766943291839558,1.0,0.03647828673408687,1.078882371102192,0.5096545120880878,0.32170542635658916,0.07311489483474033,0.5871991701244814
frozenset({'exercise_induced_angina_No'}),"frozenset({'oldpeak_Low', 'resting_blood_pressure_Q1'})",0.6634146341463415,0.28,0.21853658536585366,0.32941176470588235,1.176470588235294,1.0,0.03278048780487802,1.0736842105263156,0.4456521739130432,0.3014804845222072,0.06862745098039212,0.5549497847919656
"frozenset({'oldpeak_Low', 'resting_blood_pressure_Q1'})",frozenset({'exercise_induced_angina_No'}),0.28,0.6634146341463415,0.21853658536585366,0.7804878048780487,1.176470588235294,1.0,0.03278048780487802,1.5333333333333325,0.20833333333333315,0.3014804845222072,0.3478260869565214,0.5549497847919656
"frozenset({'exercise_induced_angina_Yes', 'target_0'})",frozenset({'sex_Male'}),0.2673170731707317,0.6956097560975609,0.21853658536585366,0.8175182481751825,1.1752541435898487,1.0,0.0325882212968471,1.6680585365853662,0.20352625071333452,0.29357798165137616,0.40050065506269894,0.5658418730356979
frozenset({'sex_Male'}),"frozenset({'exercise_induced_angina_Yes', 'target_0'})",0.6956097560975609,0.2673170731707317,0.21853658536585366,0.31416549789621323,1.1752541435898487,1.0,0.0325882212968471,1.0683086438226346,0.4898981227106225,0.29357798165137616,0.06394092589030433,0.5658418730356979
"frozenset({'thalassemia_Fixed Defect', 'target_1'})",frozenset({'oldpeak_Low'}),0.40195121951219515,0.8263414634146341,0.3902439024390244,0.970873786407767,1.174906294058986,1.0,0.058094943486020234,5.962276422764232,0.24892332789559546,0.4656577415599535,0.832278826224501,0.7215644020586651
frozenset({'oldpeak_Low'}),"frozenset({'thalassemia_Fixed Defect', 'target_1'})",0.8263414634146341,0.40195121951219515,0.3902439024390244,0.4722550177095632,1.174906294058986,1.0,0.058094943486020234,1.1332154744366236,0.8572471910112359,0.4656577415599535,0.11755529062365781,0.7215644020586651
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5639024390243902,0.3931707317073171,0.2604878048780488,0.46193771626297586,1.1749036207681147,1.0,0.03877787031528854,1.1278048780487806,0.3413602124860704,0.37394957983193283,0.11332179930795859,0.5622343668163514
"frozenset({'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.3931707317073171,0.5639024390243902,0.2604878048780488,0.6625310173697271,1.1749036207681147,1.0,0.03877787031528854,1.2922596843615497,0.2453183520599252,0.37394957983193283,0.2261617288679425,0.5622343668163514
"frozenset({'target_1', 'exercise_induced_angina_No'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.44390243902439025,0.7053658536585365,0.3678048780487805,0.8285714285714285,1.1746690377395772,1.0,0.05469125520523499,1.7186991869918695,0.26739261947973386,0.47066167290886396,0.4181646168401134,0.6750049397352302
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'target_1', 'exercise_induced_angina_No'})",0.7053658536585365,0.44390243902439025,0.3678048780487805,0.5214384508990318,1.1746690377395772,1.0,0.05469125520523499,1.1620188918652194,0.5046814341173784,0.47066167290886396,0.13942879328334673,0.6750049397352302
"frozenset({'oldpeak_Low', 'resting_blood_pressure_Q1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'exercise_induced_angina_No'}),0.2604878048780488,0.6634146341463415,0.2029268292682927,0.7790262172284644,1.174267459792906,1.0,0.03011540749553837,1.5231914014055394,0.2006799269332251,0.28146143437077137,0.3434836888671769,0.5424542850848204
frozenset({'exercise_induced_angina_No'}),"frozenset({'oldpeak_Low', 'resting_blood_pressure_Q1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.6634146341463415,0.2604878048780488,0.2029268292682927,0.3058823529411765,1.174267459792906,1.0,0.03011540749553837,1.0653989251756926,0.44091415830546266,0.28146143437077137,0.06138444823839828,0.5424542850848204
frozenset({'oldpeak_Low'}),"frozenset({'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.3931707317073171,0.38146341463414635,0.461629279811098,1.1741191359959688,1.0,0.05657013682331946,1.127158750534874,0.853961320727607,0.4551804423748545,0.11281352380446216,0.7159263024365663
"frozenset({'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.3931707317073171,0.8263414634146341,0.38146341463414635,0.9702233250620347,1.1741191359959688,1.0,0.05657013682331946,5.8320325203251935,0.24438121397027987,0.4551804423748545,0.8285331920707054,0.7159263024365663
frozenset({'target_1'}),frozenset({'rest_ecg_ST-T wave abnormality'}),0.5131707317073171,0.5004878048780488,0.30146341463414633,0.5874524714828897,1.173759811442421,1.0,0.04462772159428907,1.2107991457794762,0.304083895947234,0.4232876712328767,0.17409918607414443,0.5948958263847197
frozenset({'rest_ecg_ST-T wave abnormality'}),frozenset({'target_1'}),0.5004878048780488,0.5131707317073171,0.30146341463414633,0.6023391812865497,1.173759811442421,1.0,0.04462772159428907,1.224232424677188,0.29636301577669877,0.4232876712328767,0.1831616449272815,0.5948958263847197
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero'})","frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4995121951219512,0.44097560975609756,0.25853658536585367,0.517578125,1.1737114560287611,1.0,0.038263890541344436,1.1587874000197493,0.29571517893265653,0.3791130185979972,0.13702893215532283,0.551930655420354
"frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero'})",0.44097560975609756,0.4995121951219512,0.25853658536585367,0.5862831858407079,1.173711456028761,1.0,0.038263890541344436,1.2097352289030912,0.26475023873028414,0.3791130185979972,0.17337283720609284,0.551930655420354
frozenset({'rest_ecg_Normal'}),"frozenset({'target_0', 'sex_Male'})",0.4848780487804878,0.4029268292682927,0.22926829268292684,0.4728370221327968,1.1735059266007668,1.0,0.033897917906008324,1.1326159002048037,0.2870245003223726,0.34814814814814815,0.11708814981391621,0.5209221430276575
"frozenset({'target_0', 'sex_Male'})",frozenset({'rest_ecg_Normal'}),0.4029268292682927,0.4848780487804878,0.22926829268292684,0.5690072639225181,1.1735059266007668,1.0,0.033897917906008324,1.1951986845711153,0.24762898067028224,0.34814814814814815,0.1633190256071611,0.5209221430276575
"frozenset({'exercise_induced_angina_No', 'resting_blood_pressure_Q1'})",frozenset({'oldpeak_Low'}),0.2253658536585366,0.8263414634146341,0.21853658536585366,0.9696969696969697,1.1734821652177025,1.0,0.03230743604997027,5.73073170731708,0.1908454030226701,0.2622950819672131,0.8255022131426628,0.6170798898071626
frozenset({'oldpeak_Low'}),"frozenset({'exercise_induced_angina_No', 'resting_blood_pressure_Q1'})",0.8263414634146341,0.2253658536585366,0.21853658536585366,0.2644628099173554,1.1734821652177023,1.0,0.03230743604997027,1.0531542888462593,0.851299157303371,0.2622950819672131,0.05047151154318546,0.6170798898071626
"frozenset({'thalassemia_Fixed Defect', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'oldpeak_Low'}),0.28585365853658534,0.8263414634146341,0.27707317073170734,0.9692832764505122,1.1729815328946576,1.0,0.0408604402141583,5.653550135501395,0.20650061571615513,0.33177570093457953,0.8231199907964886,0.6522921695121511
frozenset({'oldpeak_Low'}),"frozenset({'thalassemia_Fixed Defect', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml', 'vessels_colored_by_flourosopy_Zero'})",0.8263414634146341,0.28585365853658534,0.27707317073170734,0.3353010625737899,1.1729815328946576,1.0,0.0408604402141583,1.0743906771216913,0.8492047792372222,0.33177570093457953,0.06923987587176866,0.6522921695121511
"frozenset({'slope_Downsloping', 'sex_Male'})",frozenset({'exercise_induced_angina_No'}),0.31609756097560976,0.6634146341463415,0.24585365853658536,0.7777777777777778,1.1723856209150327,1.0,0.036149910767400345,1.5146341463414634,0.21499898104748313,0.3351063829787234,0.33977455716586147,0.5741830065359477
frozenset({'exercise_induced_angina_No'}),"frozenset({'slope_Downsloping', 'sex_Male'})",0.6634146341463415,0.31609756097560976,0.24585365853658536,0.3705882352941176,1.1723856209150325,1.0,0.036149910767400345,1.0865739685434237,0.4368530020703933,0.3351063829787234,0.07967609297642018,0.5741830065359477
"frozenset({'Max_heart_rate_Q4', 'exercise_induced_angina_No'})",frozenset({'oldpeak_Low'}),0.21658536585365853,0.8263414634146341,0.2097560975609756,0.9684684684684685,1.1719954901773084,1.0,0.030782629387269472,5.50745644599303,0.1873265950360566,0.2517564402810304,0.8184279785403381,0.6111527702436793
frozenset({'oldpeak_Low'}),"frozenset({'Max_heart_rate_Q4', 'exercise_induced_angina_No'})",0.8263414634146341,0.21658536585365853,0.2097560975609756,0.2538370720188902,1.1719954901773084,1.0,0.030782629387269472,1.0499243593701761,0.8450744708649067,0.2517564402810304,0.04755043439522102,0.6111527702436793
frozenset({'oldpeak_Low'}),"frozenset({'thalassemia_Fixed Defect', 'target_1', 'exercise_induced_angina_No', 'vessels_colored_by_flourosopy_Zero'})",0.8263414634146341,0.27707317073170734,0.2682926829268293,0.32467532467532473,1.171803548564112,1.0,0.03933563355145747,1.0704878048780488,0.8442696629213482,0.3212616822429906,0.06584643426748694,0.6464925919151271
"frozenset({'thalassemia_Fixed Defect', 'target_1', 'exercise_induced_angina_No', 'vessels_colored_by_flourosopy_Zero'})",frozenset({'oldpeak_Low'}),0.27707317073170734,0.8263414634146341,0.2682926829268293,0.9683098591549295,1.1718035485641118,1.0,0.03933563355145747,5.479891598915978,0.20280701754385966,0.3212616822429906,0.8175146383921503,0.6464925919151271
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'sex_Male'})",frozenset({'oldpeak_Low'}),0.24585365853658536,0.8263414634146341,0.23804878048780487,0.9682539682539683,1.1717359119956523,1.0,0.03488970850684117,5.470243902439026,0.19434606493754378,0.2853801169590643,0.8171927947208847,0.6281647645284009
frozenset({'oldpeak_Low'}),"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'sex_Male'})",0.8263414634146341,0.24585365853658536,0.23804878048780487,0.28807556080283353,1.1717359119956523,1.0,0.03488970850684117,1.0593067184403189,0.843986001105176,0.2853801169590643,0.05598635164670682,0.6281647645284009
frozenset({'slope_Downsloping'}),frozenset({'rest_ecg_ST-T wave abnormality'}),0.4575609756097561,0.5004878048780488,0.2682926829268293,0.5863539445628998,1.1715648989804528,1.0,0.03928899464604402,1.2075836057329645,0.2699672988881622,0.388967468175389,0.171899986673774,0.5612081613652706
frozenset({'rest_ecg_ST-T wave abnormality'}),frozenset({'slope_Downsloping'}),0.5004878048780488,0.4575609756097561,0.2682926829268293,0.5360623781676414,1.1715648989804528,1.0,0.03928899464604402,1.1692068046730888,0.29316761363636357,0.388967468175389,0.14471931226948268,0.5612081613652706
"frozenset({'rest_ecg_Normal', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'slope_Flat'}),0.3951219512195122,0.47024390243902436,0.2175609756097561,0.5506172839506173,1.170918498027765,1.0,0.031757287328970846,1.1788528544626107,0.24132070013018944,0.3358433734939759,0.1517177091148853,0.5066364428051842
frozenset({'slope_Flat'}),"frozenset({'rest_ecg_Normal', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.47024390243902436,0.3951219512195122,0.2175609756097561,0.46265560165975106,1.170918498027765,1.0,0.031757287328970846,1.1256803842169696,0.2755411309037154,0.3358433734939759,0.11164837371168519,0.5066364428051842
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",frozenset({'thalassemia_Reversable Defect'}),0.4624390243902439,0.4,0.21658536585365853,0.46835443037974683,1.1708860759493671,1.0,0.03160975609756095,1.1285714285714286,0.27149654191396455,0.3353474320241691,0.11392405063291136,0.5049089225069465
frozenset({'thalassemia_Reversable Defect'}),"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",0.4,0.4624390243902439,0.21658536585365853,0.5414634146341463,1.170886075949367,1.0,0.03160975609756095,1.1723404255319148,0.24324324324324303,0.3353474320241691,0.14700544464609783,0.5049089225069465
"frozenset({'exercise_induced_angina_No', 'resting_blood_pressure_Q1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.2097560975609756,0.8263414634146341,0.2029268292682927,0.9674418604651164,1.1707531369264987,1.0,0.029596668649613356,5.333797909407683,0.184561965811966,0.24355971896955503,0.8125163313300241,0.6065072348370446
frozenset({'oldpeak_Low'}),"frozenset({'exercise_induced_angina_No', 'resting_blood_pressure_Q1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.2097560975609756,0.2029268292682927,0.24557260920897286,1.1707531369264985,1.0,0.029596668649613356,1.0474750944692546,0.8398606309420922,0.24355971896955503,0.04532336350518172,0.6065072348370446
"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.3131707317073171,0.7053658536585365,0.25853658536585367,0.8255451713395638,1.170378700723448,1.0,0.03763664485425344,1.6888850174216028,0.21195325900514592,0.34017971758664955,0.407893379546533,0.5960367627098926
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero'})",0.7053658536585365,0.3131707317073171,0.25853658536585367,0.36652835408022133,1.170378700723448,1.0,0.03763664485425344,1.0842304824794973,0.49408971635636656,0.34017971758664955,0.07768687916509498,0.5960367627098926
"frozenset({'target_1', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'oldpeak_Low'}),0.3804878048780488,0.8263414634146341,0.3678048780487805,0.9666666666666667,1.1698150334513973,1.0,0.05339202855443187,5.2097560975609785,0.23431984795004068,0.4383720930232558,0.808052434456929,0.705883510428965
frozenset({'oldpeak_Low'}),"frozenset({'target_1', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.8263414634146341,0.3804878048780488,0.3678048780487805,0.4451003541912633,1.1698150334513973,1.0,0.05339202855443187,1.116440062272963,0.8359163115071674,0.4383720930232558,0.10429584731660613,0.705883510428965
frozenset({'rest_ecg_Normal'}),frozenset({'target_0'}),0.4848780487804878,0.4868292682926829,0.2760975609756098,0.5694164989939638,1.1696431091559378,1.0,0.040044735276621085,1.1918030544791431,0.281561194988757,0.3969144460028051,0.1609351929064885,0.568275383765519
frozenset({'target_0'}),frozenset({'rest_ecg_Normal'}),0.4868292682926829,0.4848780487804878,0.2760975609756098,0.5671342685370742,1.1696431091559376,1.0,0.040044735276621085,1.1900271002710028,0.28263176987464583,0.3969144460028051,0.15968300236837316,0.568275383765519
